npi,name,credential,taxonomy_code,taxonomy_name,city,state,zip,service_category,county_fips,county_name
1952800682,ARLENE MERLE,NP,2251P0200X,Pediatric Physical Therapist,GREENVILLE,NC,27834,PT/OT/SLP,37147,Pitt County
1013065390,KAREN MERRITT,CPNP,2251P0200X,Pediatric Physical Therapist,SMITHFIELD,NC,27577,PT/OT/SLP,37101,Johnston County
1699726448,HOLLIS MERTENS,NP,2251P0200X,Pediatric Physical Therapist,RALEIGH,NC,27610,PT/OT/SLP,37183,Wake County
1134728850,SARAH MERULLI,CRNP,2251P0200X,Pediatric Physical Therapist,JACKSONVILLE,NC,28546,PT/OT/SLP,37133,Onslow County
1639403009,RHONDA MESSER,NP,2251P0200X,Pediatric Physical Therapist,DUNN,NC,28334,PT/OT/SLP,37163,Sampson County
1982795860,ANDEA MEW,PNP,2251P0200X,Pediatric Physical Therapist,RALEIGH,NC,27610,PT/OT/SLP,37183,Wake County
1376208777,JADEN MIETHE,NP,2251P0200X,Pediatric Physical Therapist,KING,NC,27021,PT/OT/SLP,37169,Stokes County
1124345160,CHARLENE MILLER,NP,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28204,PT/OT/SLP,37119,Mecklenburg County
1376807669,EMILY MILLER,"RN, MSN, CPNP",2251P0200X,Pediatric Physical Therapist,RALEIGH,NC,27610,PT/OT/SLP,37183,Wake County
1285229583,JESSICA MILLER,PNP,2251P0200X,Pediatric Physical Therapist,MOORESVILLE,NC,28117,PT/OT/SLP,37097,Iredell County
1437709565,MOLLY MILLER,,2251P0200X,Pediatric Physical Therapist,CHAPEL HILL,NC,27599,PT/OT/SLP,37135,Orange County
1497804603,THOMAS MILLER,M.D.,2251P0200X,Pediatric Physical Therapist,FAYETTEVILLE,NC,28304,PT/OT/SLP,37051,Cumberland County
1215906607,WILLIAM MILLS,MD,2251P0200X,Pediatric Physical Therapist,CHAPEL HILL,NC,27599,PT/OT/SLP,37135,Orange County
1992734263,KRISTI MILOWIC,M.D.,2251P0200X,Pediatric Physical Therapist,RALEIGH,NC,27607,PT/OT/SLP,37183,Wake County
1538966379,MADELINE MINOR,NP,2251P0200X,Pediatric Physical Therapist,DURHAM,NC,27703,PT/OT/SLP,37063,Durham County
1144875501,AMANDA MITCHELL,FNP,2251P0200X,Pediatric Physical Therapist,GREENVILLE,NC,27858,PT/OT/SLP,37147,Pitt County
1326393273,SHRUTI MITTAL,MD,2251P0200X,Pediatric Physical Therapist,CONCORD,NC,28025,PT/OT/SLP,37025,Cabarrus County
1831490127,LINDSAY MIZE,NP,2251P0200X,Pediatric Physical Therapist,DURHAM,NC,27705,PT/OT/SLP,37063,Durham County
1609391721,AMY MONTES,"CPNP-PC, IBCLC",2251P0200X,Pediatric Physical Therapist,ARDEN,NC,28704,PT/OT/SLP,37021,Buncombe County
1437180783,MICHAEL MOODY,MD,2251P0200X,Pediatric Physical Therapist,DURHAM,NC,27704,PT/OT/SLP,37063,Durham County
1710069869,PATRICIA MOODY,NP,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28207,PT/OT/SLP,37119,Mecklenburg County
1760183032,SOPHIA MOODY,NP,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28226,PT/OT/SLP,37119,Mecklenburg County
1841668084,LAUREN MOORE,NP,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28203,PT/OT/SLP,37119,Mecklenburg County
1205948981,MARK MOORE,ARNP,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28203,PT/OT/SLP,37119,Mecklenburg County
1346550993,PATRICIA MOORE,CPNP-AC,2251P0200X,Pediatric Physical Therapist,GREENVILLE,NC,27834,PT/OT/SLP,37147,Pitt County
1407860224,DANIEL MORAN,MD,2251P0200X,Pediatric Physical Therapist,APEX,NC,27502,PT/OT/SLP,37183,Wake County
1134919715,CHRISTINA MORATAYA,,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28273,PT/OT/SLP,37119,Mecklenburg County
1962076802,NATALIE MOREAU,,2251P0200X,Pediatric Physical Therapist,DURHAM,NC,27705,PT/OT/SLP,37063,Durham County
1255151023,SYDNEY MORELLI,CPNP-PC,2251P0200X,Pediatric Physical Therapist,HIGH POINT,NC,27265,PT/OT/SLP,37081,Guilford County
1982203253,JAIME MORRIS,PNP-PC,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28204,PT/OT/SLP,37119,Mecklenburg County
1942410394,LEE MORRIS,MD,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28203,PT/OT/SLP,37119,Mecklenburg County
1730306564,TAMMY MORRIS LLOYD,M.D.,2251P0200X,Pediatric Physical Therapist,SANFORD,NC,27330,PT/OT/SLP,37105,Lee County
1346313475,PETER MORRIS,MD,2251P0200X,Pediatric Physical Therapist,RALEIGH,NC,27603,PT/OT/SLP,37183,Wake County
1558827832,CATHERINE MUELLER,CPNP-PC,2251P0200X,Pediatric Physical Therapist,BURLINGTON,NC,27215,PT/OT/SLP,37001,Alamance County
1750577086,PATRICIA MUIR,PNP,2251P0200X,Pediatric Physical Therapist,CHAPEL HILL,NC,27516,PT/OT/SLP,37135,Orange County
1356085906,SAMANTHA MULCAHY,NP,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28204,PT/OT/SLP,37119,Mecklenburg County
1366280349,JENNIFER MULLINS,CPNP,2251P0200X,Pediatric Physical Therapist,RALEIGH,NC,27607,PT/OT/SLP,37183,Wake County
1295834745,MARGARET MULLINS,NP,2251P0200X,Pediatric Physical Therapist,BOONE,NC,28607,PT/OT/SLP,37189,Watauga County
1639403421,CRYSTAL MURPHY,C-PNP,2251P0200X,Pediatric Physical Therapist,SUPPLY,NC,28462,PT/OT/SLP,37019,Brunswick County
1427238658,KATHLEEN MURPHY,NP,2251P0200X,Pediatric Physical Therapist,DURHAM,NC,27704,PT/OT/SLP,37063,Durham County
1922547652,MEGAN MURPHY,,2251P0200X,Pediatric Physical Therapist,GREENVILLE,NC,27834,PT/OT/SLP,37147,Pitt County
1740428408,JANIS MURRAY,"RN, MSN, CPNP",2251P0200X,Pediatric Physical Therapist,DURHAM,NC,27710,PT/OT/SLP,,
1902845803,ELIZABETH MUSGRAVE,MD,2251P0200X,Pediatric Physical Therapist,MATTHEWS,NC,28105,PT/OT/SLP,37119,Mecklenburg County
1699759092,MILAN NADKARNI,MD,2251P0200X,Pediatric Physical Therapist,WINSTON SALEM,NC,27157,PT/OT/SLP,,
1720062433,SAVITHRI NAGESWARAN,MBBS,2251P0200X,Pediatric Physical Therapist,WINSTON SALEM,NC,27157,PT/OT/SLP,,
1841852787,SARA NAGPAL,CPNP-PC,2251P0200X,Pediatric Physical Therapist,WINSTON SALEM,NC,27103,PT/OT/SLP,37067,Forsyth County
1992156202,KENDALL NAGY,PNP,2251P0200X,Pediatric Physical Therapist,WINSTON SALEM,NC,27103,PT/OT/SLP,37067,Forsyth County
1215533823,MELANIE NANCE,NP,2251P0200X,Pediatric Physical Therapist,LINCOLNTON,NC,28092,PT/OT/SLP,37109,Lincoln County
1528835493,MAYSE NASSER,,2251P0200X,Pediatric Physical Therapist,DURHAM,NC,27705,PT/OT/SLP,37063,Durham County
1346994084,JANE NATHAN,CPNP-PC,2251P0200X,Pediatric Physical Therapist,WAKE FOREST,NC,27587,PT/OT/SLP,37183,Wake County
1598049843,LANE NATIVIDAD,CPNP,2251P0200X,Pediatric Physical Therapist,GOLDSBORO,NC,27534,PT/OT/SLP,37191,Wayne County
1225741176,KATHERINE NEIGHBORS,NP,2251P0200X,Pediatric Physical Therapist,CARY,NC,27518,PT/OT/SLP,37183,Wake County
1841904802,OLIVIA NESBITT,,2251P0200X,Pediatric Physical Therapist,CONCORD,NC,28027,PT/OT/SLP,37025,Cabarrus County
1972671394,GRETCHEN NETHERTON,PNP,2251P0200X,Pediatric Physical Therapist,GREENSBORO,NC,27260,PT/OT/SLP,37081,Guilford County
1417126897,L'ANITA NEWBY,NP-C,2251P0200X,Pediatric Physical Therapist,GASTONIA,NC,28054,PT/OT/SLP,37071,Gaston County
1598545816,KATHERINE NICHOLAS,CPNP-PC,2251P0200X,Pediatric Physical Therapist,JACKSONVILLE,NC,28546,PT/OT/SLP,37133,Onslow County
1083209001,KIMBERLY NIEMEYER,,2251P0200X,Pediatric Physical Therapist,SOUTHERN PINES,NC,28387,PT/OT/SLP,37125,Moore County
1558995266,DANA NISLEY,,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28204,PT/OT/SLP,37119,Mecklenburg County
1639798002,MICHAEL NOKES,DO,2251P0200X,Pediatric Physical Therapist,RALEIGH,NC,27607,PT/OT/SLP,37183,Wake County
1356720114,EVINA NONATO,CPNP-PC,2251P0200X,Pediatric Physical Therapist,CONOVER,NC,28613,PT/OT/SLP,37035,Catawba County
1427356971,ANNA NORRIS,PNP-BC,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28203,PT/OT/SLP,37119,Mecklenburg County
1396452801,JESSICA NORRIS,FNP,2251P0200X,Pediatric Physical Therapist,PEMBROKE,NC,28372,PT/OT/SLP,37155,Robeson County
1609488535,ALEXIS NORTON,CPNP,2251P0200X,Pediatric Physical Therapist,RALEIGH,NC,27609,PT/OT/SLP,37183,Wake County
1467694661,ROBERT NUTT,"MD, MPH",2251P0200X,Pediatric Physical Therapist,WILMINGTON,NC,28403,PT/OT/SLP,37129,New Hanover County
1467713008,COLEEN O'BRIEN,PNP,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28203,PT/OT/SLP,37119,Mecklenburg County
1508475260,JODI O'CONNOR,CPNP-PC,2251P0200X,Pediatric Physical Therapist,CHAPEL HILL,NC,27514,PT/OT/SLP,37135,Orange County
1215912803,LAURA O'DONNELL,M.D.,2251P0200X,Pediatric Physical Therapist,MOORESVILLE,NC,28115,PT/OT/SLP,37097,Iredell County
1033739586,ELIZABETH O'NEIL,MD,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28209,PT/OT/SLP,37119,Mecklenburg County
1235297987,TRACY O'NEIL,"DNP, C-PNP",2251P0200X,Pediatric Physical Therapist,PINEHURST,NC,28374,PT/OT/SLP,37125,Moore County
1245634823,LAURA OATES,PNP,2251P0200X,Pediatric Physical Therapist,RALEIGH,NC,27610,PT/OT/SLP,37183,Wake County
1245221613,MICHAEL OGDEN,M.D.,2251P0200X,Pediatric Physical Therapist,HIGH POINT,NC,27265,PT/OT/SLP,37081,Guilford County
1891971370,NKECHINYERE OGUIKE,CRPNP,2251P0200X,Pediatric Physical Therapist,CARY,NC,27511,PT/OT/SLP,37183,Wake County
1487613840,BENEDICT OKWARA,M.D.,2251P0200X,Pediatric Physical Therapist,MONROE,NC,28112,PT/OT/SLP,37179,Union County
1174063283,KATHERINE OLIVERAS,NP,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28204,PT/OT/SLP,37119,Mecklenburg County
1174954440,ELLEN OLSON,,2251P0200X,Pediatric Physical Therapist,ARDEN,NC,28704,PT/OT/SLP,37021,Buncombe County
1932254687,ROLLYN ORNSTEIN,MD,2251P0200X,Pediatric Physical Therapist,DURHAM,NC,27703,PT/OT/SLP,37063,Durham County
1407935174,ELIZABETH OSBAHR,NP-C,2251P0200X,Pediatric Physical Therapist,CONOVER,NC,28613,PT/OT/SLP,37035,Catawba County
1215908736,HAROLD OVERCASH,M.D.,2251P0200X,Pediatric Physical Therapist,RALEIGH,NC,27607,PT/OT/SLP,37183,Wake County
1134610108,KARI OVERSTREET,NP,2251P0200X,Pediatric Physical Therapist,DURHAM,NC,27704,PT/OT/SLP,37063,Durham County
1417476839,KAYLA OVERSTREET,CPNP,2251P0200X,Pediatric Physical Therapist,NEWTON,NC,28658,PT/OT/SLP,37035,Catawba County
1184274516,JESSICA OWENS,NP,2251P0200X,Pediatric Physical Therapist,CLAYTON,NC,27520,PT/OT/SLP,37101,Johnston County
1639349087,SARA OWENS,"MSN, CCRN,  CPNP-PC",2251P0200X,Pediatric Physical Therapist,CHAPEL HILL,NC,27514,PT/OT/SLP,37135,Orange County
1134774235,JESSICA OXIDINE,PNP,2251P0200X,Pediatric Physical Therapist,GRANITE FALLS,NC,28630,PT/OT/SLP,37027,Caldwell County
1851263719,JANA PADILLA,"DNP, APRN, CPNP-PC",2251P0200X,Pediatric Physical Therapist,GREENSBORO,NC,27401,PT/OT/SLP,37081,Guilford County
1588188890,BROOKE PALMER,CPNP-PC,2251P0200X,Pediatric Physical Therapist,THOMASVILLE,NC,27360,PT/OT/SLP,37057,Davidson County
1770909699,JAMILA PALMER,,2251P0200X,Pediatric Physical Therapist,KERNERSVILLE,NC,27284,PT/OT/SLP,37067,Forsyth County
1912339821,LYDIA PALMER,NP,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28203,PT/OT/SLP,37119,Mecklenburg County
1952078826,RACHAEL PARK,PNP-PC,2251P0200X,Pediatric Physical Therapist,RALEIGH,NC,27610,PT/OT/SLP,37183,Wake County
1982245106,JESSICA PARKER,BCBA,2251P0200X,Pediatric Physical Therapist,WILMINGTON,NC,28405,PT/OT/SLP,37129,New Hanover County
1396166336,LAURA PARRISH,NP,2251P0200X,Pediatric Physical Therapist,RALEIGH,NC,27610,PT/OT/SLP,37183,Wake County
1023471521,ROHAN PATEL,M.D.,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28262,PT/OT/SLP,37119,Mecklenburg County
1578626354,LISA PATTERSON,,2251P0200X,Pediatric Physical Therapist,DURHAM,NC,27710,PT/OT/SLP,,
1528508793,MALLORY PATTERSON,"MSN, RN, CPNP-AC",2251P0200X,Pediatric Physical Therapist,SALISBURY,NC,28144,PT/OT/SLP,37159,Rowan County
1215924071,MICHELE PATTERSON,NP,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28203,PT/OT/SLP,37119,Mecklenburg County
1346114220,NATHAN PEARL,,2251P0200X,Pediatric Physical Therapist,DURHAM,NC,27713,PT/OT/SLP,37063,Durham County
1174571632,JOHN PECORAK,M.D.,2251P0200X,Pediatric Physical Therapist,ASHEVILLE,NC,28801,PT/OT/SLP,37021,Buncombe County
1588703672,LOUISE PEELE,PNP,2251P0200X,Pediatric Physical Therapist,ELM CITY,NC,27822,PT/OT/SLP,37195,Wilson County
1366680373,KATHERINE PEPPERS,"DNP, CPNP, CPMHS,",2251P0200X,Pediatric Physical Therapist,WENDELL,NC,27591,PT/OT/SLP,37183,Wake County
1750478889,TIMOTHY PETERS,MD,2251P0200X,Pediatric Physical Therapist,WINSTON-SALEM,NC,27157,PT/OT/SLP,,
1326035049,CANDACE PETREE,PNP-C,2251P0200X,Pediatric Physical Therapist,GASTONIA,NC,28054,PT/OT/SLP,37071,Gaston County
1740884600,MARLENA PHILLIPS,"CPNP, AC/PC",2251P0200X,Pediatric Physical Therapist,GREENVILLE,NC,27834,PT/OT/SLP,37147,Pitt County
1992169130,AMANDA PICART,PNP-AC,2251P0200X,Pediatric Physical Therapist,DURHAM,NC,27710,PT/OT/SLP,,
1568082642,AILEEN PIERSON,NP,2251P0200X,Pediatric Physical Therapist,RALEIGH,NC,27610,PT/OT/SLP,37183,Wake County
1407300510,TIMOTHY PIERSON,PNP,2251P0200X,Pediatric Physical Therapist,CHAPEL HILL,NC,27514,PT/OT/SLP,37135,Orange County
1912989476,KARI PLANT,NP,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28203,PT/OT/SLP,37119,Mecklenburg County
1548979057,ALISON PLEVA,NP,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28269,PT/OT/SLP,37119,Mecklenburg County
1306033816,THERESA PODBIELSKI,CPNP,2251P0200X,Pediatric Physical Therapist,GOLDSBORO,NC,27534,PT/OT/SLP,37191,Wayne County
1619207032,BRENDA POIRIER,PNP,2251P0200X,Pediatric Physical Therapist,DURHAM,NC,27705,PT/OT/SLP,37063,Durham County
1912903733,RICARDO POJOL,MD,2251P0200X,Pediatric Physical Therapist,LUMBERTON,NC,28358,PT/OT/SLP,37155,Robeson County
1598108623,WHITNEY POPLIN,NP,2251P0200X,Pediatric Physical Therapist,CONCORD,NC,28025,PT/OT/SLP,37025,Cabarrus County
1730055765,AMANDA POULIN,CPNP-PC,2251P0200X,Pediatric Physical Therapist,BURLINGTON,NC,27217,PT/OT/SLP,37001,Alamance County
1033233606,LAURA POWELL,Nurse Practitioner,2251P0200X,Pediatric Physical Therapist,GREENVILLE,NC,27858,PT/OT/SLP,37147,Pitt County
1548066533,ALEXANDRA POWELL WINN,CPNP-PC,2251P0200X,Pediatric Physical Therapist,BEULAVILLE,NC,28518,PT/OT/SLP,37061,Duplin County
1568734895,LYNDSEY PRANGE,CPNP,2251P0200X,Pediatric Physical Therapist,DURHAM,NC,27705,PT/OT/SLP,37063,Durham County
1629740931,SUSANNE PRESLEY,"DNP, APRN, CPNP-PC",2251P0200X,Pediatric Physical Therapist,LAURINBURG,NC,28352,PT/OT/SLP,37165,Scotland County
1124064084,LAURA PRESSLEY,PNP,2251P0200X,Pediatric Physical Therapist,FORT BRAGG,NC,28310,PT/OT/SLP,37051,Cumberland County
1831806017,STACEY PRUDICH,,2251P0200X,Pediatric Physical Therapist,WAKE FOREST,NC,27587,PT/OT/SLP,37183,Wake County
1740290162,KENNETH PRUSHIK,M.D.,2251P0200X,Pediatric Physical Therapist,MONROE,NC,28110,PT/OT/SLP,37179,Union County
1710263744,JESSICA PULLING,PNP,2251P0200X,Pediatric Physical Therapist,CARY,NC,27518,PT/OT/SLP,37183,Wake County
1568359248,EMILY PUMA,,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28207,PT/OT/SLP,37119,Mecklenburg County
1083858559,ASHLEY PUTNEY,PNP,2251P0200X,Pediatric Physical Therapist,WILMINGTON,NC,28401,PT/OT/SLP,37129,New Hanover County
1508094004,RENEE QUARRIE,M.D.,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28203,PT/OT/SLP,37119,Mecklenburg County
1831601038,IANNA QUATTRONE,PNP,2251P0200X,Pediatric Physical Therapist,REIDSVILLE,NC,27320,PT/OT/SLP,37157,Rockingham County
1457003592,KATHERINE QUINN,CPNP,2251P0200X,Pediatric Physical Therapist,WAKE FOREST,NC,27587,PT/OT/SLP,37183,Wake County
1457897175,JENNIFER RAFEEK,PNP,2251P0200X,Pediatric Physical Therapist,GREENSBORO,NC,27401,PT/OT/SLP,37081,Guilford County
1265060941,REBECCA RAFFLER,DO,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28203,PT/OT/SLP,37119,Mecklenburg County
1255719910,ANISH RAJ,M.D.,2251P0200X,Pediatric Physical Therapist,RALEIGH,NC,27610,PT/OT/SLP,37183,Wake County
1710102918,KACY RAMIREZ,MD,2251P0200X,Pediatric Physical Therapist,WINSTON SALEM,NC,27157,PT/OT/SLP,,
1063408664,JAN RAPISARDO,PNP,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28211,PT/OT/SLP,37119,Mecklenburg County
1770697559,LISA RASBACH,APRN,2251P0200X,Pediatric Physical Therapist,DURHAM,NC,27710,PT/OT/SLP,,
1912982505,ROBIN RAY,M.D.,2251P0200X,Pediatric Physical Therapist,ELKIN,NC,28621,PT/OT/SLP,37171,Surry County
1639841117,ELISABETH RECORD,,2251P0200X,Pediatric Physical Therapist,RALEIGH,NC,27607,PT/OT/SLP,37183,Wake County
1922098490,MITCHELL REESE,MD,2251P0200X,Pediatric Physical Therapist,SANFORD,NC,27330,PT/OT/SLP,37105,Lee County
1427587625,AMANDA REGISTER,CPNP,2251P0200X,Pediatric Physical Therapist,BEULAVILLE,NC,28518,PT/OT/SLP,37061,Duplin County
1205823101,MICHAEL REICHEL,MD,2251P0200X,Pediatric Physical Therapist,GREENVILLE,NC,27834,PT/OT/SLP,37147,Pitt County
1861461550,TERI REID,CPNP,2251P0200X,Pediatric Physical Therapist,BAYBORO,NC,28515,PT/OT/SLP,37137,Pamlico County
1033391248,LARA RELLER,NP,2251P0200X,Pediatric Physical Therapist,CHAPEL HILL,NC,27599,PT/OT/SLP,37135,Orange County
1194910299,STACY REYNOLDS,MD,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28203,PT/OT/SLP,37119,Mecklenburg County
1023364908,KRISTIN RICE,PNP,2251P0200X,Pediatric Physical Therapist,MOORESVILLE,NC,28117,PT/OT/SLP,37097,Iredell County
1306220975,CHRISTEANNA RICHARDSON,CPNP-PC,2251P0200X,Pediatric Physical Therapist,NEW BERN,NC,28562,PT/OT/SLP,37049,Craven County
1780604751,LESLIE RICHARDSON,M.D.,2251P0200X,Pediatric Physical Therapist,CAMP LEJEUNE,NC,28547,PT/OT/SLP,37133,Onslow County
1336186931,LUANN RICHARDSON,PNP,2251P0200X,Pediatric Physical Therapist,WAKE FOREST,NC,27587,PT/OT/SLP,37183,Wake County
1063171684,EMILY RICKS,CPNP,2251P0200X,Pediatric Physical Therapist,DURHAM,NC,27703,PT/OT/SLP,37063,Durham County
1043279755,CHARLOTTE RIDDLE,M.D.,2251P0200X,Pediatric Physical Therapist,HENDERSONVILLE,NC,28792,PT/OT/SLP,37089,Henderson County
1639829443,JENNIFER RIDEWOOD,"DNP, CPNP, RN",2251P0200X,Pediatric Physical Therapist,GOLDSBORO,NC,27534,PT/OT/SLP,37191,Wayne County
1942769161,MELISSA RIDINGS,PNP,2251P0200X,Pediatric Physical Therapist,KERNERSVILLE,NC,27284,PT/OT/SLP,37067,Forsyth County
1750489126,NANNETTE RILEY,Nurse Practitioner,2251P0200X,Pediatric Physical Therapist,ASHEVILLE,NC,28806,PT/OT/SLP,37021,Buncombe County
1265441760,VICTORIA RILEY,M.D.,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28203,PT/OT/SLP,37119,Mecklenburg County
1003021080,VALERIE RINEHAMMER,PNP,2251P0200X,Pediatric Physical Therapist,RALEIGH,NC,27610,PT/OT/SLP,37183,Wake County
1790591568,STEPHANIE RIPKA,DNP,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28204,PT/OT/SLP,37119,Mecklenburg County
1538641147,TAYLOR RIPPY,,2251P0200X,Pediatric Physical Therapist,WILMINGTON,NC,28403,PT/OT/SLP,37129,New Hanover County
1730443441,NAZARIO RIVERA CHAPARRO,M.D.,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28204,PT/OT/SLP,37119,Mecklenburg County
1649520081,KRISTEN ROACH,CPNP,2251P0200X,Pediatric Physical Therapist,HENDERSONVILLE,NC,28792,PT/OT/SLP,37089,Henderson County
1427182492,MICHELLE ROARK,"NP, RN",2251P0200X,Pediatric Physical Therapist,FAYETTEVILLE,NC,28304,PT/OT/SLP,37051,Cumberland County
1295055903,JOYCE ROBARGE,cpnp,2251P0200X,Pediatric Physical Therapist,GREENSBORO,NC,27455,PT/OT/SLP,37081,Guilford County
1538127600,SANDRA ROBBINS,N.P.,2251P0200X,Pediatric Physical Therapist,FAYETTEVILLE,NC,28304,PT/OT/SLP,37051,Cumberland County
1487318259,ANDREA ROBERTS,CRNP,2251P0200X,Pediatric Physical Therapist,RALEIGH,NC,27615,PT/OT/SLP,37183,Wake County
1881826907,ANGELINE ROBERTSON,NP,2251P0200X,Pediatric Physical Therapist,WINSTON SALEM,NC,27157,PT/OT/SLP,,
1669479606,KAREN ROBINSON,MD,2251P0200X,Pediatric Physical Therapist,LUMBERTON,NC,28358,PT/OT/SLP,37155,Robeson County
1396447710,SYDNEY ROBINSON,CPNP-PC,2251P0200X,Pediatric Physical Therapist,GREENSBORO,NC,27405,PT/OT/SLP,37081,Guilford County
1609132059,ANGELICA ROBLES,M.D.,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28226,PT/OT/SLP,37119,Mecklenburg County
1346592649,JENNIFER ROCK,PNP-CP,2251P0200X,Pediatric Physical Therapist,WILSON,NC,27893,PT/OT/SLP,37195,Wilson County
1780253716,AMANDA RODENBECK,"PNP, AC/PC",2251P0200X,Pediatric Physical Therapist,GREENVILLE,NC,27834,PT/OT/SLP,37147,Pitt County
1174605380,MELODY RODGMAN,NP,2251P0200X,Pediatric Physical Therapist,WAKE FOREST,NC,27587,PT/OT/SLP,37183,Wake County
1770126229,VICTORIA ROED,CPNP-PC,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28273,PT/OT/SLP,37119,Mecklenburg County
1225637564,AMANDA ROGERS,APN,2251P0200X,Pediatric Physical Therapist,WILMINGTON,NC,28403,PT/OT/SLP,37129,New Hanover County
1568000214,KRISTY ROGERS,"DNP, APRN, CPNP-PC",2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28273,PT/OT/SLP,37119,Mecklenburg County
1396912473,LUISE ROGG,"M.D., Ph.D.",2251P0200X,Pediatric Physical Therapist,DURHAM,NC,27713,PT/OT/SLP,37063,Durham County
1831348564,LAUREN ROHRS,ARNP,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28226,PT/OT/SLP,37119,Mecklenburg County
1730378886,ANNA ROMINGER,MD,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28203,PT/OT/SLP,37119,Mecklenburg County
1871605303,DANIELLE ROSE,M.D.,2251P0200X,Pediatric Physical Therapist,SALISBURY,NC,28144,PT/OT/SLP,37159,Rowan County
1528781168,CHLOE ROTHSTEIN,PNP-PC,2251P0200X,Pediatric Physical Therapist,GREENSBORO,NC,27408,PT/OT/SLP,37081,Guilford County
1144741794,KAITLIN RUFFIN,"CPNP-PC, RN",2251P0200X,Pediatric Physical Therapist,ROCKY MOUNT,NC,27804,PT/OT/SLP,37127,Nash County
1598780876,DAVID RUPAR,MD,2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28203,PT/OT/SLP,37119,Mecklenburg County
1144199464,BRITTNEY RUSH,,2251P0200X,Pediatric Physical Therapist,SMITHFIELD,NC,27577,PT/OT/SLP,37101,Johnston County
1922874759,EVELINE RUSSELL,NP,2251P0200X,Pediatric Physical Therapist,HOLLY SPRINGS,NC,27540,PT/OT/SLP,37183,Wake County
1932912029,JACQUELINE RUSSELL,APRN,2251P0200X,Pediatric Physical Therapist,CARY,NC,27511,PT/OT/SLP,37183,Wake County
1447569223,MARSHA RUSSELL,MD,2251P0200X,Pediatric Physical Therapist,DUNN,NC,28334,PT/OT/SLP,37163,Sampson County
1154396778,MARY RUSSELL,MD,2251P0200X,Pediatric Physical Therapist,CONCORD,NC,28025,PT/OT/SLP,37025,Cabarrus County
1336164946,TOD RUSSELL,M.D.,2251P0200X,Pediatric Physical Therapist,GOLDSBORO,NC,27531,PT/OT/SLP,37191,Wayne County
1558452532,KATHLEEN RUSSO,M.D.,2251P0200X,Pediatric Physical Therapist,SALISBURY,NC,28144,PT/OT/SLP,37159,Rowan County
1528064599,WILLIAM RYAN,M.D.,2251P0200X,Pediatric Physical Therapist,LUMBERTON,NC,28358,PT/OT/SLP,37155,Robeson County
1073060679,AMANDA SADOWSKY,"DNP, APRN, CPNP-AC",2251P0200X,Pediatric Physical Therapist,ROANOKE RAPIDS,NC,27870,PT/OT/SLP,37083,Halifax County
1366776833,COURTNEY SAINE,"RN, MSN, CPNP-PC",2251P0200X,Pediatric Physical Therapist,CHARLOTTE,NC,28204,PT/OT/SLP,37119,Mecklenburg County
1609344977,FARAH SAJOUS,FNP-C,2251P0200X,Pediatric Physical Therapist,GREENSBORO,NC,27403,PT/OT/SLP,37081,Guilford County
1972865509,ALICE SALTER,M.D.,2251P0200X,Pediatric Physical Therapist,DURHAM,NC,27705,PT/OT/SLP,37063,Durham County
1881148542,ATHENA SAMARAS,PPCNP-BC,2251P0200X,Pediatric Physical Therapist,GREENSBORO,NC,27405,PT/OT/SLP,37081,Guilford County
